_id,champion_id,augment_id,win_rate,pick_rate,sample_size,tier,patch_version,updated_at
31_1413_26.12,31,1413,45.23,1.5,1017,B,26.12,2026-06-29T10:17:34.700Z
31_1416_26.12,31,1416,50.41,0.72,490,S,26.12,2026-06-29T10:17:34.700Z
31_1420_26.12,31,1420,48.44,0.47,320,A,26.12,2026-06-29T10:17:34.700Z
31_2005_26.12,31,2005,46.24,0.14,93,B,26.12,2026-06-29T10:17:34.700Z
31_2006_26.12,31,2006,50.24,21.1,14286,S,26.12,2026-06-29T10:17:34.700Z
31_2016_26.12,31,2016,46.3,0.08,54,B,26.12,2026-06-29T10:17:34.700Z
31_2026_26.12,31,2026,47.71,0.87,589,A,26.12,2026-06-29T10:17:34.700Z
31_2077_26.12,31,2077,47.82,12.04,8150,S,26.12,2026-06-29T10:17:34.700Z
31_2089_26.12,31,2089,46.97,0.29,198,A,26.12,2026-06-29T10:17:34.700Z
31_2095_26.12,31,2095,48.4,0.65,438,A,26.12,2026-06-29T10:17:34.700Z
31_2098_26.12,31,2098,49.66,0.22,147,A,26.12,2026-06-29T10:17:34.700Z
31_2100_26.12,31,2100,46.25,2.6,1760,A,26.12,2026-06-29T10:17:34.700Z
31_2102_26.12,31,2102,50.97,9.98,6753,S,26.12,2026-06-29T10:17:34.700Z
31_2107_26.12,31,2107,49.53,0.16,107,A,26.12,2026-06-29T10:17:34.700Z
31_2127_26.12,31,2127,51.65,1.61,1090,S,26.12,2026-06-29T10:17:34.700Z
31_12317_26.12,31,12317,48.1,0.23,158,A,26.12,2026-06-29T10:17:34.700Z
32_1004_26.12,32,1004,50,0.15,68,B,26.12,2026-06-29T10:17:34.700Z
32_1013_26.12,32,1013,50.7,19.93,8893,S,26.12,2026-06-29T10:17:34.700Z
32_1018_26.12,32,1018,50.16,8.44,3766,A,26.12,2026-06-29T10:17:34.700Z
32_1020_26.12,32,1020,54.57,1.4,623,S,26.12,2026-06-29T10:17:34.700Z
32_1025_26.12,32,1025,49.08,1.94,866,B,26.12,2026-06-29T10:17:34.700Z
32_1028_26.12,32,1028,51.61,1.53,682,A,26.12,2026-06-29T10:17:34.700Z
32_1029_26.12,32,1029,50.43,5.99,2675,A,26.12,2026-06-29T10:17:34.700Z
32_1041_26.12,32,1041,52.72,18.05,8058,S,26.12,2026-06-29T10:17:34.700Z
32_1045_26.12,32,1045,55.59,0.72,322,S,26.12,2026-06-29T10:17:34.700Z
32_1046_26.12,32,1046,53.17,0.74,331,A,26.12,2026-06-29T10:17:34.700Z
32_1053_26.12,32,1053,56.77,0.35,155,S,26.12,2026-06-29T10:17:34.700Z
32_1056_26.12,32,1056,49.17,8.25,3683,A,26.12,2026-06-29T10:17:34.700Z
32_1060_26.12,32,1060,50.51,1.53,685,A,26.12,2026-06-29T10:17:34.700Z
32_1068_26.12,32,1068,50.37,1.52,677,A,26.12,2026-06-29T10:17:34.700Z
32_1072_26.12,32,1072,50.87,0.64,287,A,26.12,2026-06-29T10:17:34.700Z
32_1073_26.12,32,1073,48.77,0.36,162,B,26.12,2026-06-29T10:17:34.700Z
32_1088_26.12,32,1088,49.77,7.45,3323,A,26.12,2026-06-29T10:17:34.700Z
32_1105_26.12,32,1105,55.42,0.54,240,S,26.12,2026-06-29T10:17:34.700Z
32_1129_26.12,32,1129,56.63,0.19,83,S,26.12,2026-06-29T10:17:34.700Z
32_1136_26.12,32,1136,49.05,8.92,3980,A,26.12,2026-06-29T10:17:34.700Z
32_1149_26.12,32,1149,48.94,6.89,3075,A,26.12,2026-06-29T10:17:34.700Z
32_1152_26.12,32,1152,52.27,19.86,8862,S,26.12,2026-06-29T10:17:34.700Z
32_1180_26.12,32,1180,50.35,1.91,854,A,26.12,2026-06-29T10:17:34.700Z
32_1181_26.12,32,1181,52.37,14.72,6570,S,26.12,2026-06-29T10:17:34.700Z
32_1204_26.12,32,1204,56.14,0.38,171,S,26.12,2026-06-29T10:17:34.700Z
32_1214_26.12,32,1214,52.99,0.82,368,A,26.12,2026-06-29T10:17:34.700Z
32_1243_26.12,32,1243,52.56,0.7,312,A,26.12,2026-06-29T10:17:34.700Z
32_1305_26.12,32,1305,53.8,1.18,526,A,26.12,2026-06-29T10:17:34.700Z
32_1308_26.12,32,1308,51.03,0.65,292,A,26.12,2026-06-29T10:17:34.700Z
32_1315_26.12,32,1315,48.73,0.8,355,B,26.12,2026-06-29T10:17:34.700Z
32_1319_26.12,32,1319,51.45,18.25,8144,S,26.12,2026-06-29T10:17:34.700Z
32_1329_26.12,32,1329,51.1,0.61,272,A,26.12,2026-06-29T10:17:34.700Z
32_1332_26.12,32,1332,50,0.12,52,B,26.12,2026-06-29T10:17:34.700Z
32_1333_26.12,32,1333,54.58,1.25,557,S,26.12,2026-06-29T10:17:34.700Z
32_1337_26.12,32,1337,56.18,0.2,89,S,26.12,2026-06-29T10:17:34.700Z
32_1344_26.12,32,1344,51.26,1.96,874,A,26.12,2026-06-29T10:17:34.700Z
32_1345_26.12,32,1345,53.85,0.67,299,A,26.12,2026-06-29T10:17:34.700Z
32_1353_26.12,32,1353,51.78,28.65,12788,S,26.12,2026-06-29T10:17:34.700Z
32_1361_26.12,32,1361,56.72,10.06,4492,S,26.12,2026-06-29T10:17:34.700Z
32_1390_26.12,32,1390,50.21,8.54,3812,A,26.12,2026-06-29T10:17:34.700Z
32_1401_26.12,32,1401,52.44,1.47,656,A,26.12,2026-06-29T10:17:34.700Z
32_1403_26.12,32,1403,51.13,1.09,485,A,26.12,2026-06-29T10:17:34.700Z
32_1404_26.12,32,1404,49.41,0.76,340,B,26.12,2026-06-29T10:17:34.700Z
32_1421_26.12,32,1421,51.65,0.2,91,A,26.12,2026-06-29T10:17:34.700Z
32_2005_26.12,32,2005,56.41,0.26,117,S,26.12,2026-06-29T10:17:34.700Z
32_2006_26.12,32,2006,53.51,20.87,9315,S,26.12,2026-06-29T10:17:34.700Z
32_2026_26.12,32,2026,51.28,0.35,156,A,26.12,2026-06-29T10:17:34.700Z
32_2043_26.12,32,2043,52.6,0.39,173,A,26.12,2026-06-29T10:17:34.700Z
32_2062_26.12,32,2062,49.58,6.14,2741,A,26.12,2026-06-29T10:17:34.700Z
32_2076_26.12,32,2076,53.1,8.13,3627,S,26.12,2026-06-29T10:17:34.700Z
32_2077_26.12,32,2077,49.34,9.88,4408,A,26.12,2026-06-29T10:17:34.700Z
32_2080_26.12,32,2080,64.71,0.15,68,S,26.12,2026-06-29T10:17:34.700Z
32_2089_26.12,32,2089,54.6,0.37,163,S,26.12,2026-06-29T10:17:34.700Z
32_2095_26.12,32,2095,52.96,0.57,253,A,26.12,2026-06-29T10:17:34.700Z
32_2098_26.12,32,2098,50.7,0.16,71,B,26.12,2026-06-29T10:17:34.700Z
32_2102_26.12,32,2102,57.91,15.26,6809,S,26.12,2026-06-29T10:17:34.700Z
32_2107_26.12,32,2107,53.28,0.27,122,A,26.12,2026-06-29T10:17:34.700Z
32_2127_26.12,32,2127,53.42,2.26,1009,A,26.12,2026-06-29T10:17:34.700Z
32_2134_26.12,32,2134,53.33,0.13,60,A,26.12,2026-06-29T10:17:34.700Z
32_2139_26.12,32,2139,50.68,1.64,734,A,26.12,2026-06-29T10:17:34.700Z
33_1013_26.12,33,1013,50.82,21.32,6788,S,26.12,2026-06-29T10:17:34.700Z
33_1018_26.12,33,1018,48.63,8.16,2599,A,26.12,2026-06-29T10:17:34.700Z
33_1020_26.12,33,1020,51.71,3.03,965,A,26.12,2026-06-29T10:17:34.700Z
33_1025_26.12,33,1025,50.27,2.91,925,A,26.12,2026-06-29T10:17:34.700Z
33_1026_26.12,33,1026,49.39,0.52,164,B,26.12,2026-06-29T10:17:34.700Z
33_1041_26.12,33,1041,51.63,24.06,7660,S,26.12,2026-06-29T10:17:34.700Z
33_1044_26.12,33,1044,47.41,0.36,116,C,26.12,2026-06-29T10:17:34.700Z
33_1053_26.12,33,1053,53.14,0.65,207,A,26.12,2026-06-29T10:17:34.700Z
33_1057_26.12,33,1057,48.23,1.5,479,B,26.12,2026-06-29T10:17:34.700Z
33_1060_26.12,33,1060,54.35,2.78,885,A,26.12,2026-06-29T10:17:34.700Z
33_1062_26.12,33,1062,53.81,0.62,197,A,26.12,2026-06-29T10:17:34.700Z
33_1068_26.12,33,1068,49.74,1.19,380,B,26.12,2026-06-29T10:17:34.700Z
33_1088_26.12,33,1088,46.87,1.35,431,C,26.12,2026-06-29T10:17:34.700Z
33_1097_26.12,33,1097,47.54,0.19,61,C,26.12,2026-06-29T10:17:34.700Z
33_1098_26.12,33,1098,55.68,0.28,88,S,26.12,2026-06-29T10:17:34.700Z
33_1105_26.12,33,1105,50.55,1.72,548,A,26.12,2026-06-29T10:17:34.700Z
33_1138_26.12,33,1138,48.92,0.87,278,B,26.12,2026-06-29T10:17:34.700Z
33_1149_26.12,33,1149,50.55,6.54,2083,A,26.12,2026-06-29T10:17:34.700Z
33_1151_26.12,33,1151,49.86,2.32,740,A,26.12,2026-06-29T10:17:34.700Z
33_1152_26.12,33,1152,51.42,31.73,10103,S,26.12,2026-06-29T10:17:34.700Z
33_1154_26.12,33,1154,55.93,0.19,59,S,26.12,2026-06-29T10:17:34.700Z
33_1181_26.12,33,1181,51.73,26.17,8332,S,26.12,2026-06-29T10:17:34.700Z
33_1204_26.12,33,1204,54.2,0.82,262,A,26.12,2026-06-29T10:17:34.700Z
33_1237_26.12,33,1237,48.52,3.92,1249,B,26.12,2026-06-29T10:17:34.700Z
33_1238_26.12,33,1238,50.52,5.73,1823,A,26.12,2026-06-29T10:17:34.700Z
33_1243_26.12,33,1243,50.3,1.06,336,A,26.12,2026-06-29T10:17:34.700Z
33_1305_26.12,33,1305,51.44,3.06,974,A,26.12,2026-06-29T10:17:34.700Z
33_1308_26.12,33,1308,48.84,0.95,301,B,26.12,2026-06-29T10:17:34.700Z
33_1319_26.12,33,1319,52.17,21.78,6935,S,26.12,2026-06-29T10:17:34.700Z
33_1322_26.12,33,1322,51.45,0.43,138,A,26.12,2026-06-29T10:17:34.700Z
33_1323_26.12,33,1323,47.54,2.17,690,B,26.12,2026-06-29T10:17:34.700Z
33_1333_26.12,33,1333,50.97,2.44,777,A,26.12,2026-06-29T10:17:34.700Z
33_1337_26.12,33,1337,56.18,0.56,178,S,26.12,2026-06-29T10:17:34.700Z
33_1344_26.12,33,1344,48.93,1.91,607,B,26.12,2026-06-29T10:17:34.700Z
33_1349_26.12,33,1349,46.88,1.06,337,C,26.12,2026-06-29T10:17:34.700Z
33_1353_26.12,33,1353,51.33,34.18,10880,S,26.12,2026-06-29T10:17:34.700Z
33_1361_26.12,33,1361,55.97,15.03,4785,S,26.12,2026-06-29T10:17:34.700Z
33_1373_26.12,33,1373,54.62,0.78,249,A,26.12,2026-06-29T10:17:34.700Z
33_1375_26.12,33,1375,49.26,11.18,3559,A,26.12,2026-06-29T10:17:34.700Z
33_1386_26.12,33,1386,48.81,0.53,168,B,26.12,2026-06-29T10:17:34.700Z
33_1401_26.12,33,1401,50.96,2.77,883,A,26.12,2026-06-29T10:17:34.700Z
33_1403_26.12,33,1403,51.81,2.16,689,A,26.12,2026-06-29T10:17:34.700Z
33_1404_26.12,33,1404,47.69,1.43,455,B,26.12,2026-06-29T10:17:34.700Z
33_1413_26.12,33,1413,49.78,8.42,2680,A,26.12,2026-06-29T10:17:34.700Z
33_1421_26.12,33,1421,49.59,0.38,121,B,26.12,2026-06-29T10:17:34.700Z
33_2005_26.12,33,2005,54.55,0.28,88,A,26.12,2026-06-29T10:17:34.700Z
33_2006_26.12,33,2006,51.53,29.84,9500,S,26.12,2026-06-29T10:17:34.700Z
33_2026_26.12,33,2026,48.26,0.9,288,B,26.12,2026-06-29T10:17:34.700Z
33_2080_26.12,33,2080,60.61,0.21,66,S,26.12,2026-06-29T10:17:34.700Z
33_2082_26.12,33,2082,50.7,0.9,286,A,26.12,2026-06-29T10:17:34.700Z
33_2089_26.12,33,2089,54.59,0.72,229,A,26.12,2026-06-29T10:17:34.700Z
33_2095_26.12,33,2095,50.56,0.84,269,A,26.12,2026-06-29T10:17:34.700Z
33_2098_26.12,33,2098,64.2,0.25,81,S,26.12,2026-06-29T10:17:34.700Z
33_2102_26.12,33,2102,58.39,23.67,7534,S,26.12,2026-06-29T10:17:34.700Z
33_2107_26.12,33,2107,49.23,0.2,65,B,26.12,2026-06-29T10:17:34.700Z
33_2115_26.12,33,2115,52.46,0.19,61,A,26.12,2026-06-29T10:17:34.700Z
33_2119_26.12,33,2119,51.16,0.54,172,A,26.12,2026-06-29T10:17:34.700Z
33_2127_26.12,33,2127,54.8,4.55,1449,S,26.12,2026-06-29T10:17:34.700Z
33_2131_26.12,33,2131,52.13,1.55,493,A,26.12,2026-06-29T10:17:34.700Z
33_2139_26.12,33,2139,52.39,5.13,1634,A,26.12,2026-06-29T10:17:34.700Z
34_1011_26.12,34,1011,46.68,4.3,1960,A,26.12,2026-06-29T10:17:34.700Z
34_1013_26.12,34,1013,50,0.18,80,A,26.12,2026-06-29T10:17:34.700Z
34_1020_26.12,34,1020,54.32,0.36,162,S,26.12,2026-06-29T10:17:34.700Z
34_1025_26.12,34,1025,46.67,0.46,210,B,26.12,2026-06-29T10:17:34.700Z
34_1026_26.12,34,1026,48.1,0.17,79,A,26.12,2026-06-29T10:17:34.700Z
34_1028_26.12,34,1028,48.39,1.16,529,A,26.12,2026-06-29T10:17:34.700Z
34_1030_26.12,34,1030,44.95,9.81,4469,A,26.12,2026-06-29T10:17:34.700Z
34_1036_26.12,34,1036,48.24,0.56,255,A,26.12,2026-06-29T10:17:34.700Z
34_1038_26.12,34,1038,51.72,0.32,145,S,26.12,2026-06-29T10:17:34.700Z
34_1044_26.12,34,1044,46.35,26.11,11887,S,26.12,2026-06-29T10:17:34.700Z
34_1045_26.12,34,1045,46.27,21.91,9975,S,26.12,2026-06-29T10:17:34.700Z
34_1053_26.12,34,1053,50,0.29,132,A,26.12,2026-06-29T10:17:34.700Z
34_1056_26.12,34,1056,48.21,14.47,6588,S,26.12,2026-06-29T10:17:34.700Z
34_1057_26.12,34,1057,54.92,0.27,122,S,26.12,2026-06-29T10:17:34.700Z
34_1062_26.12,34,1062,51.69,0.52,236,S,26.12,2026-06-29T10:17:34.700Z
34_1103_26.12,34,1103,46.21,1.94,885,B,26.12,2026-06-29T10:17:34.700Z
34_1105_26.12,34,1105,47.92,1.11,505,A,26.12,2026-06-29T10:17:34.700Z
34_1112_26.12,34,1112,46.35,5.32,2423,A,26.12,2026-06-29T10:17:34.700Z
34_1133_26.12,34,1133,45.9,22.18,10101,S,26.12,2026-06-29T10:17:34.700Z
34_1136_26.12,34,1136,45.97,4.55,2071,B,26.12,2026-06-29T10:17:34.700Z
34_1138_26.12,34,1138,47.55,0.85,387,A,26.12,2026-06-29T10:17:34.700Z
34_1154_26.12,34,1154,48.19,0.18,83,A,26.12,2026-06-29T10:17:34.700Z
34_1156_26.12,34,1156,46.31,5.89,2684,A,26.12,2026-06-29T10:17:34.700Z
34_1180_26.12,34,1180,47.1,8.4,3826,A,26.12,2026-06-29T10:17:34.700Z
34_1194_26.12,34,1194,48.27,23.34,10629,S,26.12,2026-06-29T10:17:34.700Z
34_1195_26.12,34,1195,46.21,0.61,277,B,26.12,2026-06-29T10:17:34.700Z
34_1211_26.12,34,1211,47.06,12.04,5482,A,26.12,2026-06-29T10:17:34.700Z
34_1237_26.12,34,1237,49.07,2.01,915,A,26.12,2026-06-29T10:17:34.700Z
34_1243_26.12,34,1243,47.55,0.85,387,A,26.12,2026-06-29T10:17:34.700Z
34_1305_26.12,34,1305,49.32,0.98,444,A,26.12,2026-06-29T10:17:34.700Z
34_1308_26.12,34,1308,46.98,0.69,315,B,26.12,2026-06-29T10:17:34.700Z
34_1323_26.12,34,1323,45.58,5.44,2475,B,26.12,2026-06-29T10:17:34.700Z
34_1326_26.12,34,1326,53.03,0.14,66,S,26.12,2026-06-29T10:17:34.700Z
34_1333_26.12,34,1333,49.35,0.68,308,A,26.12,2026-06-29T10:17:34.700Z
34_1335_26.12,34,1335,48.96,0.21,96,A,26.12,2026-06-29T10:17:34.700Z
34_1337_26.12,34,1337,49.47,0.21,95,A,26.12,2026-06-29T10:17:34.700Z
34_1349_26.12,34,1349,46.91,2.42,1102,A,26.12,2026-06-29T10:17:34.700Z
34_1353_26.12,34,1353,46.24,0.58,266,B,26.12,2026-06-29T10:17:34.700Z
34_1375_26.12,34,1375,46.38,3.37,1533,B,26.12,2026-06-29T10:17:34.700Z
34_1386_26.12,34,1386,52,0.16,75,S,26.12,2026-06-29T10:17:34.700Z
34_1389_26.12,34,1389,50.65,0.34,154,S,26.12,2026-06-29T10:17:34.700Z
34_1390_26.12,34,1390,47.22,15.53,7073,S,26.12,2026-06-29T10:17:34.700Z
34_1401_26.12,34,1401,48.07,0.51,233,A,26.12,2026-06-29T10:17:34.700Z
34_1402_26.12,34,1402,52.29,0.34,153,S,26.12,2026-06-29T10:17:34.700Z
34_1415_26.12,34,1415,47.63,1.53,697,A,26.12,2026-06-29T10:17:34.700Z
34_1416_26.12,34,1416,48.39,1.23,560,A,26.12,2026-06-29T10:17:34.700Z
34_1420_26.12,34,1420,50.77,0.71,325,S,26.12,2026-06-29T10:17:34.700Z
34_2006_26.12,34,2006,44.35,0.51,230,C,26.12,2026-06-29T10:17:34.700Z
34_2026_26.12,34,2026,47.89,0.16,71,A,26.12,2026-06-29T10:17:34.700Z
34_2032_26.12,34,2032,49.44,0.59,267,A,26.12,2026-06-29T10:17:34.700Z
34_2054_26.12,34,2054,43.82,9.65,4393,B,26.12,2026-06-29T10:17:34.700Z
34_2077_26.12,34,2077,45.97,9.69,4414,A,26.12,2026-06-29T10:17:34.700Z
34_2083_26.12,34,2083,49.25,0.15,67,A,26.12,2026-06-29T10:17:34.700Z
34_2095_26.12,34,2095,48.54,0.75,342,A,26.12,2026-06-29T10:17:34.700Z
34_2127_26.12,34,2127,49.13,1.77,804,A,26.12,2026-06-29T10:17:34.700Z
34_2129_26.12,34,2129,47.12,24.66,11230,S,26.12,2026-06-29T10:17:34.700Z
34_2132_26.12,34,2132,46.55,18.05,8219,S,26.12,2026-06-29T10:17:34.700Z
34_2134_26.12,34,2134,45.89,4.91,2238,B,26.12,2026-06-29T10:17:34.700Z
34_2136_26.12,34,2136,46.19,2.62,1193,B,26.12,2026-06-29T10:17:34.700Z
34_2139_26.12,34,2139,49.32,0.16,73,A,26.12,2026-06-29T10:17:34.700Z
35_1020_26.12,35,1020,46.27,0.29,201,A,26.12,2026-06-29T10:17:34.700Z
35_1022_26.12,35,1022,50.9,0.4,277,S,26.12,2026-06-29T10:17:34.700Z
35_1026_26.12,35,1026,48.34,0.52,362,A,26.12,2026-06-29T10:17:34.700Z
35_1028_26.12,35,1028,46.22,0.52,357,A,26.12,2026-06-29T10:17:34.700Z
35_1030_26.12,35,1030,53.61,10.9,7547,S,26.12,2026-06-29T10:17:34.700Z
35_1034_26.12,35,1034,46.1,0.44,308,A,26.12,2026-06-29T10:17:34.700Z
35_1038_26.12,35,1038,49,0.72,498,S,26.12,2026-06-29T10:17:34.700Z
35_1048_26.12,35,1048,46.75,1.22,845,A,26.12,2026-06-29T10:17:34.700Z
35_1053_26.12,35,1053,59.15,0.51,355,S,26.12,2026-06-29T10:17:34.700Z
35_1060_26.12,35,1060,46.93,0.45,309,A,26.12,2026-06-29T10:17:34.700Z
35_1061_26.12,35,1061,46.44,1.5,1038,A,26.12,2026-06-29T10:17:34.700Z
35_1068_26.12,35,1068,46.07,2.55,1769,A,26.12,2026-06-29T10:17:34.700Z
35_1073_26.12,35,1073,46.88,26.37,18257,S,26.12,2026-06-29T10:17:34.700Z
35_1097_26.12,35,1097,47.82,9.13,6321,S,26.12,2026-06-29T10:17:34.700Z
35_1098_26.12,35,1098,47.36,7.66,5304,S,26.12,2026-06-29T10:17:34.700Z
35_1105_26.12,35,1105,51.32,1.26,871,S,26.12,2026-06-29T10:17:34.700Z
35_1133_26.12,35,1133,46.93,13.1,9073,S,26.12,2026-06-29T10:17:34.700Z
35_1136_26.12,35,1136,49.92,3.69,2556,S,26.12,2026-06-29T10:17:34.700Z
35_1138_26.12,35,1138,48.17,0.51,355,A,26.12,2026-06-29T10:17:34.700Z
35_1154_26.12,35,1154,49.01,0.37,253,S,26.12,2026-06-29T10:17:34.700Z
35_1156_26.12,35,1156,48.28,3.4,2355,S,26.12,2026-06-29T10:17:34.700Z
35_1195_26.12,35,1195,47.14,1.01,700,A,26.12,2026-06-29T10:17:34.700Z
35_1204_26.12,35,1204,50,0.1,72,S,26.12,2026-06-29T10:17:34.700Z
35_1205_26.12,35,1205,49.31,0.94,651,S,26.12,2026-06-29T10:17:34.700Z
35_1308_26.12,35,1308,47.37,0.49,342,A,26.12,2026-06-29T10:17:34.700Z
35_1318_26.12,35,1318,49.44,0.26,178,S,26.12,2026-06-29T10:17:34.700Z
35_1323_26.12,35,1323,49.84,2.76,1908,S,26.12,2026-06-29T10:17:34.700Z
35_1329_26.12,35,1329,48.99,0.85,592,S,26.12,2026-06-29T10:17:34.700Z
35_1333_26.12,35,1333,48.95,0.69,478,S,26.12,2026-06-29T10:17:34.700Z
35_1335_26.12,35,1335,46.53,0.21,144,A,26.12,2026-06-29T10:17:34.700Z
35_1337_26.12,35,1337,46.88,0.51,352,A,26.12,2026-06-29T10:17:34.700Z
35_1344_26.12,35,1344,47.83,1.69,1173,A,26.12,2026-06-29T10:17:34.700Z
35_1345_26.12,35,1345,47.58,0.8,557,A,26.12,2026-06-29T10:17:34.700Z
35_1353_26.12,35,1353,50.16,0.44,307,S,26.12,2026-06-29T10:17:34.700Z
35_1373_26.12,35,1373,45.75,2.64,1825,A,26.12,2026-06-29T10:17:34.700Z
35_1386_26.12,35,1386,48.68,0.11,76,S,26.12,2026-06-29T10:17:34.700Z
35_1388_26.12,35,1388,50.32,7.75,5368,S,26.12,2026-06-29T10:17:34.700Z
35_1389_26.12,35,1389,48.06,0.19,129,A,26.12,2026-06-29T10:17:34.700Z
35_1390_26.12,35,1390,47.03,9.63,6666,S,26.12,2026-06-29T10:17:34.700Z
35_1403_26.12,35,1403,47.25,1.47,1020,A,26.12,2026-06-29T10:17:34.700Z
35_1416_26.12,35,1416,45.87,0.93,641,A,26.12,2026-06-29T10:17:34.700Z
35_1420_26.12,35,1420,51.5,0.29,200,S,26.12,2026-06-29T10:17:34.700Z
35_1421_26.12,35,1421,47.83,0.13,92,A,26.12,2026-06-29T10:17:34.700Z
35_2018_26.12,35,2018,46.97,3.17,2193,A,26.12,2026-06-29T10:17:34.700Z
35_2031_26.12,35,2031,47.47,0.14,99,A,26.12,2026-06-29T10:17:34.700Z
35_2043_26.12,35,2043,46.67,0.52,360,A,26.12,2026-06-29T10:17:34.700Z
35_2054_26.12,35,2054,43.83,8.31,5754,A,26.12,2026-06-29T10:17:34.700Z
35_2077_26.12,35,2077,45.75,11.2,7757,S,26.12,2026-06-29T10:17:34.700Z
35_2082_26.12,35,2082,46.31,0.22,149,A,26.12,2026-06-29T10:17:34.700Z
35_2083_26.12,35,2083,46.52,7.48,5176,S,26.12,2026-06-29T10:17:34.700Z
35_2087_26.12,35,2087,44.6,7.15,4953,A,26.12,2026-06-29T10:17:34.700Z
35_2088_26.12,35,2088,47.36,0.57,397,A,26.12,2026-06-29T10:17:34.700Z
35_2095_26.12,35,2095,48.67,0.92,637,S,26.12,2026-06-29T10:17:34.700Z
35_2099_26.12,35,2099,44.76,6.01,4162,A,26.12,2026-06-29T10:17:34.700Z
35_2100_26.12,35,2100,48.29,5.88,4071,S,26.12,2026-06-29T10:17:34.700Z
35_2102_26.12,35,2102,51.82,0.2,137,S,26.12,2026-06-29T10:17:34.700Z
35_2107_26.12,35,2107,48.6,0.15,107,S,26.12,2026-06-29T10:17:34.700Z
35_2116_26.12,35,2116,44.39,6,4156,A,26.12,2026-06-29T10:17:34.700Z
35_2119_26.12,35,2119,47.59,0.21,145,A,26.12,2026-06-29T10:17:34.700Z
35_2127_26.12,35,2127,47.96,1.73,1199,A,26.12,2026-06-29T10:17:34.700Z
36_1002_26.12,36,1002,55.83,1.87,1286,A,26.12,2026-06-29T10:17:34.700Z
36_1007_26.12,36,1007,52.89,7.99,5504,A,26.12,2026-06-29T10:17:34.700Z
36_1013_26.12,36,1013,55.85,21.14,14569,S,26.12,2026-06-29T10:17:34.700Z
36_1022_26.12,36,1022,54.51,0.4,277,A,26.12,2026-06-29T10:17:34.700Z
36_1026_26.12,36,1026,57.35,0.2,136,A,26.12,2026-06-29T10:17:34.700Z
36_1028_26.12,36,1028,52.93,0.57,393,B,26.12,2026-06-29T10:17:34.700Z
36_1034_26.12,36,1034,52.7,0.54,370,B,26.12,2026-06-29T10:17:34.700Z
36_1041_26.12,36,1041,61.21,27.58,19003,S,26.12,2026-06-29T10:17:34.700Z
36_1045_26.12,36,1045,57.98,0.17,119,S,26.12,2026-06-29T10:17:34.700Z
36_1046_26.12,36,1046,54.99,0.65,451,A,26.12,2026-06-29T10:17:34.700Z
36_1053_26.12,36,1053,59.68,0.72,496,S,26.12,2026-06-29T10:17:34.700Z
36_1057_26.12,36,1057,53.1,0.89,612,B,26.12,2026-06-29T10:17:34.700Z
36_1062_26.12,36,1062,53.51,0.33,228,A,26.12,2026-06-29T10:17:34.700Z
36_1068_26.12,36,1068,59.05,1.13,779,S,26.12,2026-06-29T10:17:34.700Z
36_1071_26.12,36,1071,60.51,0.97,671,S,26.12,2026-06-29T10:17:34.700Z
36_1079_26.12,36,1079,56.63,0.12,83,A,26.12,2026-06-29T10:17:34.700Z
36_1084_26.12,36,1084,54.63,0.3,205,A,26.12,2026-06-29T10:17:34.700Z
36_1098_26.12,36,1098,57.94,0.18,126,S,26.12,2026-06-29T10:17:34.700Z
36_1115_26.12,36,1115,61.21,0.24,165,S,26.12,2026-06-29T10:17:34.700Z
36_1116_26.12,36,1116,56.15,0.65,447,A,26.12,2026-06-29T10:17:34.700Z
36_1152_26.12,36,1152,60.84,30.35,20910,S,26.12,2026-06-29T10:17:34.700Z
36_1170_26.12,36,1170,56.68,0.58,397,A,26.12,2026-06-29T10:17:34.700Z
36_1181_26.12,36,1181,57.83,39.89,27487,S,26.12,2026-06-29T10:17:34.700Z
36_1195_26.12,36,1195,55,0.09,60,A,26.12,2026-06-29T10:17:34.700Z
36_1204_26.12,36,1204,65.54,0.81,560,S,26.12,2026-06-29T10:17:34.700Z
36_1237_26.12,36,1237,54.41,2.71,1869,A,26.12,2026-06-29T10:17:34.700Z
36_1238_26.12,36,1238,54.08,4.66,3212,A,26.12,2026-06-29T10:17:34.700Z
36_1243_26.12,36,1243,53.63,0.88,606,A,26.12,2026-06-29T10:17:34.700Z
36_1305_26.12,36,1305,57.93,2.54,1747,S,26.12,2026-06-29T10:17:34.700Z
36_1319_26.12,36,1319,53.42,9.05,6236,A,26.12,2026-06-29T10:17:34.700Z
36_1322_26.12,36,1322,59.56,0.6,413,S,26.12,2026-06-29T10:17:34.700Z
36_1329_26.12,36,1329,53.25,0.58,400,B,26.12,2026-06-29T10:17:34.700Z
36_1333_26.12,36,1333,56.47,1.98,1367,A,26.12,2026-06-29T10:17:34.700Z
36_1335_26.12,36,1335,64.71,0.07,51,S,26.12,2026-06-29T10:17:34.700Z
36_1337_26.12,36,1337,55.38,0.38,260,A,26.12,2026-06-29T10:17:34.700Z
36_1345_26.12,36,1345,54,0.67,463,A,26.12,2026-06-29T10:17:34.700Z
36_1353_26.12,36,1353,58.67,46.88,32301,S,26.12,2026-06-29T10:17:34.700Z
36_1361_26.12,36,1361,59.19,9.08,6256,S,26.12,2026-06-29T10:17:34.700Z
36_1384_26.12,36,1384,55.74,1.48,1019,A,26.12,2026-06-29T10:17:34.700Z
